978.1466642174169,416.0576927689958
982.4691249022939,413.6410853845039
987.4067789310291,413.1878843203857
992.3426671068833,413.98583256236986
997.1275641488126,415.4151158426394
1001.8690324681447,417.0173992097722
1006.8180157843148,417.5706213803142
1011.8154415779114,417.5663868408203
1016.8117186312675,417.4428880081176
1021.8098891233662,417.2367561289221
1026.7969096822542,416.9889060686081
1031.8010706790087,416.7577925424576
1036.7920721872522,416.6868738547563
1041.7836923034058,417.0373208597403
1046.774426939924,417.2301449351649
1051.7686140102992,417.2599133634486
1056.7822256293205,417.1424927551533
1061.7669940621847,416.8660831727981
1066.747012249827,416.38719890540835
1071.686414600181,415.6065978841515
1076.4762364693077,414.23809384769663
1074.1799276941417,412.7387853142619
1069.241168033026,411.86165782483664
1064.5087844825432,410.27839950300466
1059.6128569614289,409.33416276234385
1054.6785380509436,409.94427362899296
1049.8681811523434,411.3030043945312
1045.0352931646105,412.6019850617647
1040.2392296980095,411.417801024273
1035.4251981056636,410.0778274363521
1030.4718652642766,409.628854704408
1025.510345949005,410.30862253186575
1020.7613546926264,411.84132006600026
1016.1599929422471,413.7907589543452
1011.3668587570187,415.1261972141266
1006.9180308227535,417.3736223602295
1008.5275919584764,420.25884165882167
1012.6695543620472,423.04022382344584
1017.0701523967567,425.41914044671785
1021.6917306701487,427.33622130475504
1026.494012053392,428.72448173285284
1031.4133501732247,429.51589118776525
1036.4203684584786,429.65852805336385
1041.4004223540896,429.3417858702261
1046.391975209883,428.98233481316197
1051.306208178977,428.1000438849795
1055.942219043989,426.22593639923446
1060.3378954536688,423.8695211729854
1064.6695258001453,421.36596761061674
1068.9582092525768,418.8082513588606
1073.2636583158203,416.24673259637876
1077.7418553982225,414.04083758899566
1081.3922477119058,415.9799876894392
1081.3140230458232,420.95852840181766
1080.8564753191515,425.9346107654944
1083.676101182374,424.3678509443039
1086.0157839310762,419.9604206795692
1088.1442863104523,415.4324036909612
1090.0030242069136,410.76683098522574
1090.745325793631,405.8291289885118
1090.9984963426,400.82704344706326
1090.8002615965488,395.8360369028802
1090.1507654054656,390.8773149004923
1088.7587729454037,386.1121325302124
1085.9799884073664,381.9638619148119
1082.4936431610438,378.3841989503934
1078.6661209658157,375.1664727697521
1074.6892136943202,372.1359310764598
1070.7873858719465,369.0241691938639
1068.917370789128,364.4287796432842
1067.2545231934084,359.7085267682653
1065.621698486328,354.9904604492188
1064.0144585072057,350.25253770164574
1062.4418961394915,345.5021543265351
1060.9147894875405,340.738471178174
1059.4535090261174,335.964070280031
1058.0879377881686,331.1419847896118
1056.9388085179144,326.2826917867458
1059.8475661455668,323.93839257157595
1064.431596367357,325.88472559905796
1068.7969251443574,328.358523221083
1073.0478960598653,330.9670370384967
1077.3787550782856,333.45581311919074
1082.3338822822793,333.76550224345925
1087.1871874100893,332.6397822206011
1091.873525777743,330.8769940516725
1096.3984974642008,328.7572128845612
1100.8003399923823,326.39076666013153
1105.0929557140644,323.82234202259036
1107.9309108172858,320.1596534725344
1105.1059792999029,316.14430017846826
1100.778720334649,313.6900424442888
1096.1912967516555,314.0065707758144
1091.912010229702,316.5511730304128
1087.1337666820884,318.00710652369264
1082.1605833401875,318.4348188678408
1077.175046723591,318.1169795123767
1072.2288010599539,317.357657302022
1067.3418394735943,316.3369674165641
1062.4855457191468,315.12838226318365
1057.6775517369351,313.7739730516822
1054.0432773734462,311.4594952269271
1053.703865537524,306.48574862718584
1053.121465297385,301.52236682184514
1052.6641742479596,296.52892831798647
1052.6223475377112,291.55006750887634
1053.3257328672164,286.59311840313023
1055.1403456568958,281.94662002394443
1058.225717806081,278.0421617637622
1062.0927368989564,274.89040744080387
1066.1289257898993,271.9253307537089
1070.3374685854913,269.2363652396202
1074.7892395456963,266.9632942774492
1079.5175878710522,265.34444581276927
1084.452139150267,264.66398768225235
1089.4397190676302,265.05336655446274
1094.2631161400611,266.34240084536845
1098.6102555850225,268.6816465020432
1102.1389406789046,272.2337691234724
1105.4546837814228,275.98382922370644
1108.6607852363586,279.80636041975026
1111.8150550933415,283.693734327787
1114.9182553103055,287.6129345305631
1117.9837339807154,291.5668919131384
1116.8180308765743,295.5040702118064
1113.5377168381738,299.28201354535673
1109.9401065979005,302.74444876098636
1105.5119805947172,304.1457460141332
1101.5404032868073,301.10729797478024
1097.7251498230473,297.8972517558188
1093.8286869489898,294.74851815542394
1089.7541825470926,291.8547710027695
1085.2504394566724,289.73662123329007
1080.2609284744262,289.8198419494629
1075.3033308112342,290.435639001824
1070.3914082601714,291.3139955198327
1065.5385502610575,292.5180329528628
1060.8925720212328,294.3583351467028
1058.0552730576014,298.2836563703446
1056.5017346041575,303.03236353714016
1055.4803224949837,307.9086053566933
1058.5408539663824,306.0877953708301
1062.4634352688788,302.9847240247726
1065.3316111089662,304.52641567797957
1068.7866844735145,308.06452259159084
1073.646387314193,308.4830993143692
1077.788035886876,305.83649611464887
1079.0877220611571,301.15584025955195
1079.5334532706029,298.147831599405
1084.3502829940362,299.4609016126615
1088.8364804506116,301.6318118687812
1093.1579867085925,304.1563319287393
1097.3475126468948,306.8827098073903
1101.4375354343651,309.7543563483953
1106.131150108218,311.47965233051775
1110.7504662428944,313.4227326909452
1115.253388076255,315.59369279529704
1119.5860898555125,318.06514945144386
1123.6301440123168,321.00084584940964
1126.9342804771009,324.7277028385754
1127.9643623088482,329.5289669881306
1128.0325103665439,334.52668642957497
1128.1572909822555,339.52934132504276
1128.320970836535,344.51773497049504
1128.5176145645228,349.52372983558473
1131.672347679165,351.57872088394026
1136.6628313912747,351.46018288654085
1141.6302016820896,350.9616858213161
1146.5404981807806,350.0051269094656
1151.2886324650037,348.45295708196306
1155.6923905616327,346.08644537438926
1159.3255484878896,342.6838921126798
1161.6047431234974,338.2760480686713
1162.361529511323,333.35138725515355
1162.269709075033,328.3426062877566
1161.643946105957,323.3908066711425
1160.6553522043343,318.4940231078768
1159.4220241532175,313.63796025189004
1158.051414437152,308.8402793289286
1156.6367885113632,304.03661938516797
1155.3540038117635,299.19646220953473
1154.8189895824696,294.26228683840384
1158.5849505208132,291.9021824032068
1162.935122732937,289.4782796579599
1166.7165864227522,286.20620541106695
1170.178482544748,282.6133432931245
1173.4451232142446,278.82681166744226
1176.5607496784328,274.90903147375576
1179.4912884826658,270.92854449462885
1175.2299530535952,273.53301164363154
1170.653765032401,275.53699010751086
1165.907164396991,277.08927756023587
1161.044548750053,278.2542499944765
1156.1051358117766,279.07397415867695
1157.146975669472,277.612516612804
1160.5204784269654,273.92853827957293
1163.2958215872527,269.7723326926216
1165.6892026822081,265.3896428920142
1167.7861322234614,260.84601954238457
1169.59481294645,256.1927441488019
1171.0889999578335,251.42131364354856
1172.142741635092,246.53771485088805
1172.4637624750137,241.55107225227349
1172.8475939687492,236.56640347552292
1172.5363431703317,231.60312845227486
1170.1642148183137,227.25109458509078
1166.4319801415313,223.9421821591327
1162.2001312570571,221.28130249214163
1157.7578248292152,218.9828776649124
1155.5055336633068,216.8016110834312
1159.3293471098475,213.628257404038
